time_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,ir,red
252832,3000,14140,4888,1954,-641,-5991,165284,75405
252972,2912,16880,4852,2050,-3321,-5027,165147,75299
253112,2936,13672,4000,1165,-1063,-2906,165045,75230
253254,2724,16144,4352,-672,1997,2799,165089,75249
253394,1824,17896,3444,-3932,4329,9579,164996,75316
253534,2068,14800,2328,-1980,919,5742,165156,75390
253674,3932,12528,3544,-50,4596,3163,165089,75270
253814,2460,16740,4296,-1228,-2964,-1248,165128,75211
254096,3612,14328,4136,1089,1918,445,165135,75352
254236,2148,15188,3020,1351,-442,-2431,165178,75356
254376,1292,17008,2516,1285,-4948,-7500,165277,75349
254516,2636,16304,3228,2278,-2284,-8268,165261,75343
254658,1284,17028,3172,1612,1716,-5365,165360,75341
254798,1832,12460,4112,-276,730,2336,165113,75271
254938,3320,16664,4796,-3767,5211,4455,165144,75431
255078,2272,16724,4108,-5857,-3330,10928,165207,75328
255218,3608,14860,4528,-3279,-2349,8186,165421,75346
255360,4768,14264,5176,-581,1931,5782,165469,75308
255500,3272,15216,5272,1338,6596,3400,165379,75255
255640,2496,12948,4376,2154,3053,-1665,165374,75413
255801,4684,14192,3760,2601,-2862,-3130,165431,75316
255941,5364,14444,4152,4682,656,-3750,165163,75327
256081,4352,17216,4692,1462,-5366,-6739,165146,75376
256221,4792,14808,3096,574,-1925,-2771,165082,75290
256361,3524,15612,2428,-564,-2702,-1879,165193,75253
256503,3632,15984,3284,1553,-1610,-3132,165051,75238
256643,2284,15380,4152,-406,8869,2196,165159,75329
256783,2664,16220,3452,-5419,2958,4980,165137,75356
256923,2656,15232,3576,-6307,-372,6181,165253,75310
257063,4524,15544,6100,-2864,-371,4870,165309,75233
257205,4712,12716,6864,-2556,88,3238,165430,75313
257345,5332,14144,6256,-1514,-486,101,165496,75352
257485,3328,13360,6476,-1500,646,-1089,165505,75436
257625,3124,14876,5696,-2750,-7293,-553,165496,75317
257765,5276,13236,4972,392,-7627,-6732,165246,75315
257907,8600,12780,4988,1432,-7784,-10367,165269,75309
258047,7916,15344,5856,-1408,-7662,-4976,165124,75192
258187,6676,13516,5256,-1214,-5428,-750,164853,75336
258387,5524,14280,4888,769,-2793,1240,164708,75249
258527,5724,15464,4184,245,222,458,164756,75183
258668,6028,14440,3440,-2517,-4792,-1005,164812,75266
258808,6620,14720,3656,-2898,-3823,-2187,164582,75188
258950,6184,14428,4028,-3107,-4042,-2672,164552,75130
